Date,Open,High,Low,Close,Volume,SMA20,SMA50,EMA20,Daily_Return,RSI14
2024-06-03 00:00:00-04:00,60.45903444871816,60.82539544382488,60.20836872223632,60.67113876342773,9369000,,,60.67113876342773,,0.0
2024-06-04 00:00:00-04:00,60.93144267742925,61.673804041154646,60.68077329343416,61.64487838745117,11895600,,,60.76387587047758,0.016049470042424963,0.0
2024-06-05 00:00:00-04:00,61.69309346982923,61.77021997351864,61.076063051466605,61.62560272216797,9632500,,,60.84594509444809,-0.0003126888362412483,0.0
2024-06-06 00:00:00-04:00,61.6255998370933,62.04980845971838,61.54847333701466,61.84734725952149,8658500,,,60.941316729216986,0.003598253445945776,0.0
2024-06-07 00:00:00-04:00,61.7894947086179,61.914833083990665,61.5195501248742,61.61595916748047,9523100,,,61.00556839000399,-0.0037412775534265696,0.0
2024-06-10 00:00:00-04:00,61.64487701571543,61.69308521155879,61.09533741857573,61.30744171142578,15687100,,,61.0343182301394,-0.005007103033421889,0.0
2024-06-11 00:00:00-04:00,61.30744402378925,61.365291654321766,60.80610892581483,61.26887893676758,8396000,,,61.056657345056365,-0.0006290064237179926,0.0
2024-06-12 00:00:00-04:00,61.403855246300296,61.403855246300296,60.43975010310204,60.62293243408203,9569600,,,61.01535021067786,-0.010542815763810442,0.0
2024-06-13 00:00:00-04:00,60.60365013386793,60.7771893545638,60.208367170676055,60.72898483276367,9668900,,,60.98807731754317,0.0017493775774861664,0.0
2024-06-14 00:00:00-04:00,60.60753342869302,60.908722705281335,60.32577260982123,60.77270126342773,8179200,,,60.96756531238932,0.0007198610479730583,0.0
2024-06-17 00:00:00-04:00,60.5978170040956,61.11276009777159,60.41321700073638,60.84071350097656,10532700,,,60.95548418749287,0.0011191248066138026,0.0
2024-06-18 00:00:00-04:00,60.75326871541199,61.0350295325029,60.66582583101503,60.85042953491211,10651700,,,60.945478982485184,0.00015969625233580587,0.0
2024-06-20 00:00:00-04:00,60.62696956385015,60.9573089612635,60.189755110463885,60.4132194519043,13306300,,,60.89478759862034,-0.007184995838968922,0.0
2024-06-21 00:00:00-04:00,60.41321811851234,61.30707546454549,60.41321811851234,60.986454010009766,28282200,,,60.903517733038385,0.009488561664253492,54.28753420877371
2024-06-24 00:00:00-04:00,61.20020515205584,62.23979819270836,61.12247649127442,62.15235900878906,13212500,,,61.02245499739559,0.01911744202389487,65.29231573864831
2024-06-25 00:00:00-04:00,62.12320386471277,62.24951107507576,61.70542161269431,62.02604675292969,10546800,,,61.118035164589315,-0.002032300267822751,54.769858538257274
2024-06-26 00:00:00-04:00,61.59855111146357,62.28837625091769,61.43337957161458,62.23008346557617,9402500,,,61.22394452658806,0.003289532758056213,57.23001674491604
2024-06-27 00:00:00-04:00,62.23008413912903,62.44382682523226,61.81229817059054,62.09405899047852,8494100,,,61.30681257076811,-0.002185831474465161,53.01262176443844
2024-06-28 00:00:00-04:00,62.084346235015545,62.239796138835565,61.71514252110033,61.84144973754883,17358800,,,61.357730396175796,-0.004068171046257896,52.73929117927016
2024-07-01 00:00:00-04:00,62.21065364946039,62.472986034251456,61.32651049144551,61.481964111328125,10033400,61.351132202148435,,61.36956217857126,-0.005813020680245029,52.09418955093252
2024-07-02 00:00:00-04:00,61.462527013885946,61.57911999917264,61.07389484851604,61.355655670166016,8878200,61.385358047485354,,61.368237749199324,-0.0020543982774101632,51.01980615254952
2024-07-03 00:00:00-04:00,61.394519125228086,61.86087996897517,61.1419083913967,61.53054428100586,9154200,61.37964134216308,,61.38369551413328,0.0028504073329442825,61.994303430544704
2024-07-05 00:00:00-04:00,61.53054372212124,61.977472396697735,61.20991856015995,61.94832229614258,11735500,61.39577732086182,,61.43746949337226,0.006789766286297683,64.88726104800745
2024-07-08 00:00:00-04:00,61.78315506955716,61.78315506955716,61.05446555562449,61.17105484008789,11235100,61.361962699890135,,61.41209666924994,-0.012547029963765222,54.12477742017548
2024-07-09 00:00:00-04:00,61.26821523139108,61.43338307435112,60.81156861987908,60.90872573852539,11657500,61.32660102844238,,61.3641565806095,-0.004288451494718792,50.676993902536275
2024-07-10 00:00:00-04:00,60.93787516051843,61.07389660763105,60.52009288364027,61.04475021362305,11930400,61.313466453552245,,61.3337369266108,0.0022332510399509786,51.88682320311018
2024-07-11 00:00:00-04:00,60.86014304032156,61.65684321922145,60.62696448890544,61.307071685791016,11431600,61.315376091003415,,61.331197379866055,0.004297199533948248,58.98429651805694
2024-07-12 00:00:00-04:00,61.65684383248759,62.28837618594141,61.588833112122565,61.8900260925293,9201500,61.37873077392578,,61.38441916202446,0.009508762867129317,59.06428183286264
2024-07-15 00:00:00-04:00,61.97747245931052,62.123208137007566,61.54997224293025,61.60826873779297,8207500,61.42269496917724,,61.40573816924051,-0.004552548650005206,43.364910831249254
2024-07-16 00:00:00-04:00,61.62769614088811,62.48268909497191,61.58883181398261,62.443824768066406,9025100,61.50625114440918,,61.504603559604874,0.01356240075223658,54.34340149436046
2024-07-17 00:00:00-04:00,62.63815273965465,63.53201011107492,62.57985994970516,63.35712432861328,12508200,61.63207168579102,,61.68103410903424,0.014625938816834605,60.211285373502854
2024-07-18 00:00:00-04:00,62.95877811430942,63.940074673844535,62.88104945238192,63.33769607543945,11128200,61.756435012817384,,61.83881143916807,-0.00030664670121482995,61.51087773214389
2024-07-19 00:00:00-04:00,63.77490239191998,63.77490239191998,62.97820219409722,63.43484878540039,13775700,61.90751647949219,,61.9908149959521,0.001533884495028337,65.18520349699568
2024-07-22 00:00:00-04:00,63.39598719682225,63.43485152676298,62.49241191038601,62.92962265014648,11794200,62.00467491149902,,62.08022524873252,-0.007964488682917659,63.42340634300554
2024-07-23 00:00:00-04:00,63.5708700703956,64.1635381028372,63.00734843092447,63.11422348022461,11810300,62.0527681350708,,62.178701270779385,0.0029334488640493372,66.1319197837683
2024-07-24 00:00:00-04:00,63.24052801287083,64.09552842113742,62.98792099462187,63.94007110595703,13244600,62.14846935272217,,62.346450778891544,0.013084968493531024,69.74522392548087
2024-07-25 00:00:00-04:00,64.1635339677946,64.98938050339056,63.98864820862976,64.19268035888672,16328600,62.246599197387695,,62.522282167462514,0.003950718986706736,68.90344014368466
2024-07-26 00:00:00-04:00,64.19268651669356,65.20313684295186,64.13439372891749,65.14484405517578,13530100,62.39913845062256,,62.77204996629235,0.014832901367659579,82.51197072719468
2024-07-29 00:00:00-04:00,64.9796661588936,65.12540553501832,64.50359111532461,64.93109130859375,12140200,62.55362052917481,,62.97767295127343,-0.003281192083305795,83.17308448567569
2024-07-30 00:00:00-04:00,64.59104247909495,65.90268213591779,64.47444948705684,65.75694274902344,13258000,62.76736946105957,,63.24236531296391,0.01271889050046493,84.89209567868622
2024-07-31 00:00:00-04:00,65.58205829045086,65.68893334882213,64.7173473000747,64.8436508178711,15576800,62.941769218444826,,63.39486869438364,-0.0138889050033566,73.8845341128133
2024-08-01 00:00:00-04:00,65.09626239369675,66.17472345322822,64.80478362688874,66.02898406982422,16495900,63.16669120788574,,63.64573682537798,0.01827986606248344,75.84951762789277
2024-08-02 00:00:00-04:00,66.582789851771,67.69039733964739,65.76666113969921,67.36006164550781,22514800,63.437278175354,,63.99948204634273,0.02015898918384096,81.7596441769274
2024-08-05 00:00:00-04:00,67.02971953670614,67.57381276546775,65.80552645037244,66.16500854492188,25484300,63.6869758605957,,64.20572266525502,-0.01774127088652444,69.76265030364615
2024-08-06 00:00:00-04:00,66.21358931024743,66.88397862918819,65.84438187542617,66.1164321899414,12969100,63.94736118316651,,64.38769500093944,-0.0007341698587930434,66.13636951763287
2024-08-07 00:00:00-04:00,66.1164241392785,67.21431354901706,65.90267405306463,66.5147705078125,13365300,64.22086219787597,,64.59027362064164,0.006024800562842492,67.79101198769058
2024-08-08 00:00:00-04:00,66.06784621636776,66.90341074681906,65.9221068377797,66.77710723876953,15240900,64.4943639755249,,64.79854348903477,0.003944037225930508,68.37605439368977
2024-08-09 00:00:00-04:00,66.74795171181937,66.83539830176241,66.31074099994169,66.72852325439453,12080400,64.73628883361816,,64.9823510857357,-0.0007275544926089728,71.99095328380696
2024-08-12 00:00:00-04:00,66.50505986638355,66.59250646242997,65.90268128020774,66.23301696777344,11012300,64.96752624511718,,65.10146212212024,-0.007425704368310915,67.42669398985143
2024-08-13 00:00:00-04:00,66.14557053055998,66.66050987683215,66.07755981336577,66.5147705078125,9877600,65.17107353210449,62.91304718017578,65.2360629207576,0.004253974119526438,65.31788129369376
2024-08-14 00:00:00-04:00,66.2913169224375,66.9325598363997,66.19415239105604,66.6313705444336,14328000,65.33478584289551,63.032251815795895,65.3689493611077,0.0017529946466161572,64.74737296674823
2024-08-15 00:00:00-04:00,66.67023257392165,66.96170392016943,66.55363958785489,66.69937896728516,11285100,65.5028699874878,63.13334182739258,65.49565694264841,0.0010206667264365255,60.52628316133592
2024-08-16 00:00:00-04:00,66.88397423928305,67.33091030605992,66.68966001142475,67.21431732177734,12651200,65.69184341430665,63.24511611938477,65.65933888351783,0.007720287092099598,64.85459947722723
2024-08-19 00:00:00-04:00,67.37949401189863,67.44750474184843,66.89370096579609,67.02001190185547,9843900,65.89636287689208,63.34856941223145,65.78892679002618,-0.0028908337935156236,58.95323419246049
2024-08-20 00:00:00-04:00,67.02971244456603,67.41834830610055,66.81596235009143,67.40863037109375,11957400,66.11108322143555,63.46442283630371,65.94318427393738,0.0057985437216481195,69.64288426954344
2024-08-21 00:00:00-04:00,67.5057920276634,68.13731693663487,67.36005265920376,67.59323120117188,8792400,66.29374122619629,63.590138626098636,66.10033160034067,0.002738534058055686,64.14763905852153
2024-08-22 00:00:00-04:00,67.9332938486135,67.9332938486135,66.83540429662744,67.36006164550781,12509200,66.45211029052734,63.71196228027344,66.22030589035658,-0.003449599190932351,50.0
2024-08-23 00:00:00-04:00,67.42806602245493,67.86527673238068,66.98113737755389,67.8069839477539,11834700,66.58521728515625,63.855643310546874,66.37141808629919,0.0066348262060400565,72.29576434658472
2024-08-26 00:00:00-04:00,67.8458443974473,68.9048694582404,67.74868729108468,68.82714080810547,12912200,66.78001976013184,64.01760643005372,66.60529644075693,0.015045011604374103,79.12335980379942
2024-08-27 00:00:00-04:00,69.29350566103895,69.49753780925802,69.03118073121787,69.46839141845703,16988400,66.96559219360351,64.1915202331543,66.87797215291884,0.009316827676154826,80.15898365135776
2024-08-28 00:00:00-04:00,69.57526701890932,69.76958123421888,69.27407776139586,69.71128845214844,13272600,67.20897407531739,64.36893173217773,67.14781180046452,0.0034965115606069297,80.07990251517725
2024-08-29 00:00:00-04:00,69.85703009767467,70.1679372998746,69.20606930128923,70.00276947021484,17201700,67.40766334533691,64.55197853088379,67.41971253091694,0.0041812599442410114,81.9737571448155
2024-08-30 00:00:00-04:00,70.14851050846306,70.50800001890413,69.74044614263053,70.41084289550781,18624200,67.56020240783691,64.75193099975586,67.7045820894494,0.005829389728167822,91.50617897813406
2024-09-03 00:00:00-04:00,70.3816897649975,71.2075363537618,70.1970860593797,70.93549346923828,14755800,67.79872665405273,64.95091178894043,68.01228793514359,0.007451275288794301,91.89724263296954
2024-09-04 00:00:00-04:00,71.21724700599955,71.44070760431505,69.86674324407089,70.4982681274414,18140800,68.01781845092773,65.11782997131348,68.24904795345768,-0.006163703393231246,84.54870909779991
2024-09-05 00:00:00-04:00,70.55657788824085,70.61487067612185,68.96317744351498,69.14777374267578,23866100,68.1494686126709,65.2602645111084,68.33464088576416,-0.01915641930840495,67.7967116821352
2024-09-06 00:00:00-04:00,68.97288245550101,69.63356117827826,68.87572534592455,69.11862182617188,17485700,68.26654434204102,65.39803527832031,68.40930573723156,-0.0004215886488607712,64.89367415206047
2024-09-09 00:00:00-04:00,69.20607024859058,70.25537743749565,68.96317376190294,69.8084487915039,12939300,68.42054061889648,65.55232307434082,68.54255745668607,0.009980334490275133,70.23974074418646
2024-09-10 00:00:00-04:00,69.9250473835728,70.36225812964192,69.4878292248906,69.51698303222656,10277600,68.58473892211914,65.70583374023437,68.63535989245183,-0.004175221829493148,65.52230053541058
2024-09-11 00:00:00-04:00,69.3323837998406,69.3421017362478,68.56482990117063,69.06034088134766,11418200,68.7120174407959,65.85740127563477,68.67583427234668,-0.006568785510545183,60.38528215680239
2024-09-12 00:00:00-04:00,68.98260952272211,69.35180955303534,68.65227382390712,69.2060775756836,12340800,68.8407527923584,66.01440971374512,68.72633363456924,0.0021102805528621094,63.23123950763107
2024-09-13 00:00:00-04:00,69.29900527367587,69.9153055835774,68.94684326385821,69.85661315917969,11073800,68.99861450195313,66.1809310913086,68.83397930357977,0.009399977665034864,64.27400235695924
2024-09-16 00:00:00-04:00,70.2087700850798,70.66854727871913,70.06203903471052,70.5315933227539,10786500,69.16447830200195,66.35259651184082,68.9956568292154,0.009662365995845912,62.46963607948203
2024-09-17 00:00:00-04:00,70.3359442169749,70.77615227786039,70.15985949993458,70.23812103271484,12974400,69.32538375854492,66.53393783569337,69.1139867533582,-0.0041608629014819876,55.933198151999015
2024-09-18 00:00:00-04:00,70.32616294141638,70.80550179106122,69.71964722921105,70.189208984375,10719700,69.46441268920898,66.71954750061035,69.2163888705979,-0.000696374669776012,53.79745147249603
2024-09-19 00:00:00-04:00,70.00333285184406,70.37507138181073,69.06421689683333,69.08378601074219,13635600,69.5389404296875,66.88032821655274,69.20376002680212,-0.015749186942381588,43.53428701790171
2024-09-20 00:00:00-04:00,68.87835705493933,70.23811943651516,68.8490033832409,70.08159637451172,48578500,69.67501716613769,67.05581871032715,69.28736348848874,0.014443481189846397,47.86101531266202
2024-09-23 00:00:00-04:00,69.99355488157909,70.62940927047912,69.6316009131007,70.16963958740234,11613000,69.79314994812012,67.2214109802246,69.37138978362336,0.0012562957672956898,44.725320688647734
2024-09-24 00:00:00-04:00,69.67073545998038,70.25768202345125,69.06421978178321,69.7783432006836,13330600,69.84071006774903,67.38481246948243,69.41014725191481,-0.005576434324297108,45.01007904594903
2024-09-25 00:00:00-04:00,70.15007531611668,70.35550624318614,69.75877511356177,69.8957290649414,12329100,69.86207695007325,67.53385055541992,69.45639313886971,0.0016822678623968912,56.25309350682484
2024-09-26 00:00:00-04:00,69.31856289433848,70.0522479313544,69.29899378049717,69.84681701660156,10815200,69.8688533782959,67.66364440917968,69.49357636532037,-0.0006997859381994154,56.06784574501901
2024-09-27 00:00:00-04:00,69.98377844376728,70.62941746440163,69.90551690689314,70.22834014892578,11175700,69.88013191223145,67.80145729064941,69.56355386852088,0.005462283732035056,53.68834441346772
2024-09-30 00:00:00-04:00,70.43377556075411,70.62942195193921,70.13052141538782,70.29682159423828,18015300,69.87443084716797,67.93869674682617,69.63338889001778,0.0009751255001511083,57.12942541915846
2024-10-01 00:00:00-04:00,70.5316011493759,71.16746313744837,70.07182390471685,70.15008544921875,13294500,69.835160446167,68.08310600280761,69.68259808613216,-0.0020873795100795345,60.561078799762804
2024-10-02 00:00:00-04:00,69.83704024978506,69.87617101840245,68.87836254066764,69.4653091430664,11155500,69.78351249694825,68.21012771606445,69.66190390107828,-0.009761589052490138,52.27464432323005
2024-10-03 00:00:00-04:00,69.31856204502364,69.44573142971342,68.67291563791385,68.98595428466797,9374800,69.77542152404786,68.31104537963867,69.59752774713444,-0.006900636653198955,42.123738178947036
2024-10-04 00:00:00-04:00,68.43813903251095,68.75117768161523,68.20336191154024,68.64356994628906,12684800,69.75166893005371,68.40006317138672,69.5066746232444,-0.004963102155057131,31.826747251617448
2024-10-07 00:00:00-04:00,68.52618949106211,68.57509735169447,67.37185799942404,67.5088119506836,14512000,69.63668708801269,68.44734252929688,69.3164019877624,-0.016531162299591506,27.39064925346723
2024-10-08 00:00:00-04:00,67.53816353052537,67.9294637638542,67.36207879869895,67.67511749267578,13549700,69.54459381103516,68.50222305297852,69.16008917870653,0.002463464208401156,29.570830404049048
2024-10-09 00:00:00-04:00,67.68489429204823,68.22292552069712,67.56750199647723,68.05662536621094,9037700,69.49440803527833,68.54821670532226,69.05499738704029,0.005637343349665258,40.540536742614805
2024-10-10 00:00:00-04:00,68.31097624723931,68.38923778293473,67.48924504929904,67.74359130859375,8635200,69.42128372192383,68.60621551513673,68.93010157004538,-0.004599611807561077,25.36088674339213
2024-10-11 00:00:00-04:00,67.9490176277951,68.07618701709094,67.49902502325172,68.05662536621094,8786300,69.33128433227539,68.64676834106446,68.84691336015638,0.004620865997363666,28.740130281057674
2024-10-14 00:00:00-04:00,68.05662874540002,68.93705234732208,67.95880555928217,68.80987548828125,7659300,69.24519844055176,68.67576461791992,68.84338594378731,0.011067991073860917,40.91739732084722
2024-10-15 00:00:00-04:00,68.9272677896811,69.66095288071104,68.63379823132753,68.80987548828125,10358700,69.17378616333008,68.7286619567871,68.84019447183435,0.0,39.58725053664161
2024-10-16 00:00:00-04:00,68.56531223091957,69.16204335511847,68.44792739562176,69.03487396240234,7937300,69.11606941223144,68.78703079223632,68.85873537569798,0.0032698573064473546,42.46826242715822
2024-10-17 00:00:00-04:00,69.0935715796433,69.15227146514013,68.06641687633704,68.37945556640625,14674600,69.08085289001465,68.8243244934082,68.81308967957494,-0.009494018868681398,33.67874600786371
2024-10-18 00:00:00-04:00,68.35010683499871,69.01531495979545,68.09576057637416,68.90770721435547,15087500,69.02215843200683,68.86693649291992,68.82210087336357,0.0077252976580985955,38.65808686118656
2024-10-21 00:00:00-04:00,68.47727824496455,68.8001014907714,67.80228554253767,67.93923950195312,11981200,68.91063842773437,68.8911508178711,68.73801883799115,-0.014054563002505294,34.08442318803645
2024-10-22 00:00:00-04:00,67.49903141289363,68.23271653694681,67.18599272516818,67.93923950195312,18603300,68.81868324279785,68.92527526855469,68.66194461551133,0.0,37.81243488083878
2024-10-23 00:00:00-04:00,65.53275500798222,67.2055562416008,65.13167767669485,66.53057098388672,24655200,68.65042533874512,68.92559127807617,68.4589566505947,-0.020734240306383045,32.92519879713673
2024-10-24 00:00:00-04:00,66.1783986873364,66.55991434903375,65.49362143712331,65.83601379394531,17568800,68.4498851776123,68.9096841430664,68.20915256900904,-0.010439669758878556,31.38781158391143
2024-10-25 00:00:00-04:00,65.61101005244913,66.22730282589627,65.3371021531393,65.46427154541016,11138100,68.21168174743653,68.8849819946289,67.94773532866628,-0.005646487797676181,34.92056882534594
2024-10-28 00:00:00-04:00,65.50340376670721,65.93383474000234,65.15123432736223,65.21971130371094,10761400,67.95782623291015,68.84508987426757,67.68792351676578,-0.003735781914713243,32.09690429171418
2024-10-29 00:00:00-04:00,64.84798117392866,64.89688903579953,64.09472695949562,64.13385772705078,16525900,67.65701484680176,68.78736679077149,67.34944106060244,-0.01664916257607496,24.062069626543035
2024-10-30 00:00:00-04:00,64.08495325098656,65.09254631261626,63.89908396113717,64.48603057861328,14177800,67.40805091857911,68.72891479492188,67.076735300413,0.00549121577967937,28.57142857142857
2024-10-31 00:00:00-04:00,64.3784208958067,64.55450562210778,63.84038962236462,63.88929748535156,13383700,67.15321807861328,68.65483612060547,66.77316979421668,-0.009253680028176947,23.573239409362728
2024-11-01 00:00:00-04:00,64.04582165974975,64.2316909472147,63.47843670264805,63.595829010009766,12163100,66.90083103179931,68.57955146789551,66.4705659100065,-0.0045933902373724855,14.888067197186999
2024-11-04 00:00:00-05:00,63.66430689528955,63.99690724239671,63.243660450551495,63.69365310668945,10984500,66.7100730895996,68.49728485107421,66.2060980239763,0.001538215606314175,15.994847961623393
2024-11-05 00:00:00-05:00,63.233870804041565,64.04581741678295,63.233870804041565,63.94799423217773,8780200,66.5237169265747,68.39970191955567,65.99104051999548,0.00399319418941535,16.321240251812412
2024-11-06 00:00:00-05:00,63.0186586008951,63.449089591684974,61.80563462908752,62.31432342529297,22899300,66.23660182952881,68.25662055969238,65.64087698716666,-0.025546865488123793,14.449527540392666
2024-11-07 00:00:00-05:00,62.8914888007263,62.98931198980262,62.21649610826712,62.27519226074219,14856100,65.96318187713624,68.10789863586426,65.32033558465005,-0.0006279642046935763,8.75912616523155
2024-11-08 00:00:00-05:00,62.51975637432938,62.84257589609337,62.353456200148216,62.52953720092773,14719300,65.68682746887207,67.95843399047851,65.05454526239077,0.004084209633919977,13.084128206369556
2024-11-11 00:00:00-05:00,62.598016520718986,62.72518965396063,61.87411222193832,61.981719970703125,13980900,65.34541969299316,67.78985153198242,64.761895234611,-0.008760935307489781,12.173929471398665
2024-11-12 00:00:00-05:00,62.29475330443714,62.36323027836244,61.74693378131954,61.8251953125,15021000,64.99618568420411,67.60764556884766,64.4822095277433,-0.0025253358292914863,14.475621388481699
2024-11-13 00:00:00-05:00,61.67845871178101,61.8838896398998,61.13064290346423,61.62954711914063,13177600,64.62591934204102,67.43027114868164,64.21052739359065,-0.003164538217314994,15.65495108158703
2024-11-14 00:00:00-05:00,61.73715440536514,61.73715440536514,61.071946301573,61.189334869384766,15910800,64.26641330718994,67.27110237121582,63.92279477223771,-0.0071428765962673335,15.481849963807576
2024-11-15 00:00:00-05:00,61.13064247709536,61.26759642821935,60.05456878793569,60.39695739746094,26284300,63.84087581634522,67.0966690826416,63.58700073654468,-0.01294960099852771,14.223530490434413
2024-11-18 00:00:00-05:00,60.50456633282781,60.788258815657,60.22087758171421,60.51435089111328,16079400,63.469631385803225,66.91078712463379,63.294367417932165,0.0019436988005836486,18.644142852044055
2024-11-19 00:00:00-05:00,60.55348087262939,61.25781605967605,60.28935377809356,61.22846984863281,16254800,63.13409290313721,66.74501686096191,63.09761526847508,0.011800819921285788,23.44497875473901
2024-11-20 00:00:00-05:00,61.33607757103739,61.63933170292534,60.670869421769815,61.61977005004883,18904900,62.888552856445315,66.59620544433594,62.95686810481544,0.006390821171644134,30.858120956091625
2024-11-21 00:00:00-05:00,61.7762851464267,62.421927866698375,61.580635045677504,62.37301254272461,17292300,62.71540279388428,66.45954414367675,62.90126281318774,0.012224039331272696,40.42872106258229
2024-11-22 00:00:00-05:00,62.84257589609337,63.07736051504101,62.26541383390066,62.52953720092773,19562200,62.56866607666016,66.31300262451173,62.86586037392488,0.0025094933180580536,40.97115299269199
2024-11-25 00:00:00-05:00,62.920834099865786,63.30234975613985,62.45127608201191,62.97952651977539,36805300,62.45665683746338,66.16196128845215,62.87668572114874,0.007196428104076613,42.70984207787795
2024-11-26 00:00:00-05:00,62.91104746302654,63.23387068872254,62.66648577024422,63.14583206176758,14473300,62.40725555419922,66.0201155090332,62.90231870596958,0.002640628648422183,58.034007653085695
2024-11-27 00:00:00-05:00,63.546911998917565,63.6838659554951,62.85235765815126,63.0284423828125,13263400,62.33437614440918,65.87690017700196,62.91433048471652,-0.0018590249763476008,57.1694556354986
2024-11-29 00:00:00-05:00,63.102361553393386,63.32906814115904,62.85594870585927,63.16150665283203,10648400,62.297986602783205,65.75845458984375,62.93787107215609,0.0021111781441678357,56.15725574760712
2024-12-02 00:00:00-05:00,63.13193898151461,63.26993168258587,62.44196795612011,62.7376708984375,16500100,62.25507869720459,65.61157608032227,62.91880438894479,-0.0067103490219786455,57.54754349107783
2024-12-03 00:00:00-05:00,62.80666543844366,63.16150595098024,62.1265532027422,62.60953140258789,24874500,62.200872611999515,65.46037391662598,62.88934981881557,-0.0020424649817977203,57.87558499322408
2024-12-04 00:00:00-05:00,62.3729687186322,62.44196506597431,61.01275179101434,61.31830596923828,28137700,62.069388198852536,65.29117317199707,62.7397265950463,-0.020623464262124136,47.43839463102077
2024-12-05 00:00:00-05:00,61.57458436142633,62.21526529819288,61.20988506755431,62.01813125610352,21040400,62.054578590393064,65.13362121582031,62.6710032294327,0.011412991207166101,56.541684631930934
2024-12-06 00:00:00-05:00,61.929423333684674,62.45182533611768,61.61400661823226,61.63372039794922,15581100,62.02250499725342,64.96935928344726,62.572214388339034,-0.006198362484785003,60.43370969049973
2024-12-09 00:00:00-05:00,61.79142695622506,62.02798855311804,61.01275333649438,61.70271682739258,22348300,61.98116397857666,64.7988468170166,62.48940509682033,0.0011194591044945135,60.10795734400012
2024-12-10 00:00:00-05:00,61.80128503341967,62.13641176525076,60.90432874528632,62.00827407836914,14949400,61.982491683959964,64.63307586669922,62.44358309506307,0.004952087471793654,57.12826135017157
2024-12-11 00:00:00-05:00,62.09698606027758,62.7179569736857,61.50558769704448,61.74214553833008,32819000,61.978339195251465,64.46491706848144,62.37677951823135,-0.004291823050948218,51.144844204119146
